"Phy","fixer","num_introduced","total_area_introduced","total_area_native","lat_native","abs_lat_native","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff"
"Erythrina falcata",1,2,3.25e+12,1.4e+13,-15.98959109,15.98959109,0,1,"Erythrina falcata","Erythrina falcata","Wikispecies",0.988,2,TRUE
"Erythrina folkersii",1,0,0,4.34e+11,17.86633081,17.86633081,0,1,"Erythrina folkersii","Erythrina folkersii","Wikispecies",0.988,2,TRUE
"Erythrina fusca",1,7,4.53e+12,2.56e+13,2.88239997,2.88239997,0,2,"Erythrina fusca","Erythrina fusca","Wikispecies",0.988,2,TRUE
"Erythrina herbacea",1,3,2.92e+12,2.19e+12,15.68475511,15.68475511,0,1,"Erythrina herbacea","Erythrina herbacea","Wikispecies",0.988,2,TRUE
"Erythrina hondurensis",1,1,2.44e+11,NA,NA,NA,0,0,"Erythrina hondurensis","Erythrina hondurensis","Wikispecies",0.988,2,TRUE
"Erythrina horrida",1,0,0,NA,NA,NA,0,0,"Erythrina horrida","Erythrina horrida","Wikispecies",0.988,2,TRUE
"Erythrina humeana",1,3,3.5e+12,3.86e+12,-21.72947512,21.72947512,0,1,"Erythrina humeana","Erythrina humeana","Wikispecies",0.988,2,TRUE
"Erythrina lanata",1,1,2.12e+12,2.39e+12,13.57534126,13.57534126,0,1,"Erythrina lanata","Erythrina lanata","Wikispecies",0.988,2,TRUE
"Erythrina lanceolata",1,0,0,2.91e+11,13.10845334,13.10845334,0,0,"Erythrina lanceolata","Erythrina lanceolata","Wikispecies",0.988,2,TRUE
"Erythrina latissima",1,2,2.91e+12,4.44e+12,-22.42811457,22.42811457,0,0,"Erythrina latissima","Erythrina latissima","Wikispecies",0.988,2,TRUE
"Erythrina livingstoniana",1,1,2.67e+12,1.29e+12,-17.42529018,17.42529018,0,0,"Erythrina livingstoniana","Erythrina livingstoniana","Wikispecies",0.988,2,TRUE
"Erythrina lysistemon",1,7,6.53e+12,5.5e+12,-20.19571327,20.19571327,0,1,"Erythrina lysistemon","Erythrina lysistemon","Wikispecies",0.988,2,TRUE
"Erythrina mitis",1,5,7.44e+11,NA,NA,NA,0,2,"Erythrina mitis","Erythrina mitis","Wikispecies",0.988,2,TRUE
"Erythrina pallida",1,1,2055545262,9.17e+11,10.46184594,10.46184594,0,0,"Erythrina pallida","Erythrina pallida","Wikispecies",0.988,2,TRUE
"Erythrina poeppigiana",1,18,1.09e+13,1.55e+12,-4.13762542,4.13762542,0,1,"Erythrina poeppigiana","Erythrina poeppigiana","Wikispecies",0.988,2,TRUE
"Erythrina rubrinervia",1,1,66288514196,4.75e+12,0.20141152,0.20141152,0,1,"Erythrina rubrinervia","Erythrina rubrinervia","Wikispecies",0.988,2,TRUE
"Erythrina sandwicensis",1,0,0,16858731371,20.26898313,20.26898313,0,1,"Erythrina sandwicensis","Erythrina sandwicensis","Wikispecies",0.988,2,TRUE
"Erythrina speciosa",1,2,3.6e+12,8.47e+12,-10.77227947,10.77227947,0,0,"Erythrina speciosa","Erythrina speciosa","Wikispecies",0.988,2,TRUE
"Erythrina stricta",1,0,0,9.1e+12,23.16857222,23.16857222,0,3,"Erythrina stricta","Erythrina stricta","Wikispecies",0.988,2,TRUE
"Erythrina suberosa",1,1,7.95e+11,1.62e+13,20.83478413,20.83478413,0,3,"Erythrina suberosa","Erythrina suberosa","National Center for Biotechnology Information",0.988,2,TRUE
"Erythrina subumbrans",1,2,19874074231,1.04e+13,5.32249829,5.32249829,0,2,"Erythrina subumbrans","Erythrina subumbrans","Wikispecies",0.988,2,TRUE
"Erythrina variegata",1,31,1.69e+13,1.8e+13,3.99807229,3.99807229,0,9,"Erythrina variegata","Erythrina variegata","Wikispecies",0.988,2,TRUE
"Erythrina velutina",1,12,4.38e+11,1.21e+13,3.07974787,3.07974787,0,2,"Erythrina velutina","Erythrina velutina","Wikispecies",0.988,2,TRUE
"Erythrina verna",1,0,0,9.56e+12,-13.74369646,13.74369646,0,0,"Erythrina verna","Erythrina verna","Wikispecies",0.988,2,TRUE
"Erythrina vespertilio",1,1,2.67e+12,7.8e+12,-15.91579949,15.91579949,0,2,"Erythrina vespertilio","Erythrina vespertilio","Wikispecies",0.988,2,TRUE
"Erythrina zeyheri",1,0,0,3.67e+12,-25.32801678,25.32801678,0,0,"Erythrina zeyheri","Erythrina zeyheri","Wikispecies",0.988,2,TRUE
"Erythrophleum africanum",1,0,0,1.59e+13,5.21173522,5.21173522,0,3,"Erythrophleum africanum","Erythrophleum africanum","Wikispecies",0.988,2,TRUE
"Erythrophleum lasianthum",1,0,0,3.47e+12,-21.47861499,21.47861499,0,2,"Erythrophleum lasianthum","Erythrophleum lasianthum","Wikispecies",0.988,2,TRUE
"Etaballia dubia",1,0,0,3.92e+12,-0.51389995,0.51389995,0,0,"Etaballia dubia","Etaballia dubia","Wikispecies",0.988,2,TRUE
"Euchilopsis linearis",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Euchilopsis linearis","Euchilopsis linearis","Wikispecies",0.988,2,TRUE
"Euchresta japonica",1,0,0,1.96e+12,31.33289896,31.33289896,0,1,"Euchresta japonica","Euchresta japonica","Wikispecies",0.988,2,TRUE
"Eutaxia densifolia",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Eutaxia densifolia","Eutaxia densifolia","Wikispecies",0.988,2,TRUE
"Eutaxia microphylla",1,0,0,6.34e+12,-34.37260051,34.37260051,0,0,"Eutaxia microphylla","Eutaxia microphylla","Wikispecies",0.988,2,TRUE
"Eutaxia obovata",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Eutaxia obovata","Eutaxia obovata","Wikispecies",0.988,2,TRUE
"Eutaxia virgata",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Eutaxia virgata","Eutaxia virgata","Wikispecies",0.988,2,TRUE
"Exostyles venusta",0,0,0,NA,NA,NA,0,0,"Exostyles venusta","Exostyles venusta","Wikispecies",0.988,2,TRUE
"Fagelia bituminosa",1,1,2055545262,2.67e+12,-25.48651667,25.48651667,0,0,"Fagelia bituminosa","Fagelia bituminosa","National Center for Biotechnology Information",0.988,2,TRUE
"Faidherbia albida",1,5,9.97e+11,3.05e+13,14.74294836,14.74294836,0,8,"Faidherbia albida","Faidherbia albida","Wikispecies",0.988,2,TRUE
"Falcataria moluccana",1,21,6.25e+12,5.64e+12,-2.49644149,2.49644149,0,4,"Falcataria moluccana","Falcataria moluccana","Wikispecies",0.988,2,TRUE
"Flemingia chappar",1,0,0,6.75e+12,23.39613184,23.39613184,0,1,"Flemingia chappar","Flemingia chappar","Wikispecies",0.988,2,TRUE
"Flemingia grahamiana",1,0,0,1.9e+13,11.05987927,11.05987927,0,0,"Flemingia grahamiana","Flemingia grahamiana","Wikispecies",0.988,2,TRUE
"Flemingia lineata",1,1,355625704.1,1.65e+13,7.82128848,7.82128848,0,1,"Flemingia lineata","Flemingia lineata","Wikispecies",0.988,2,TRUE
"Flemingia macrophylla",1,12,7.6e+12,1.43e+13,16.21859796,16.21859796,0,2,"Flemingia macrophylla","Flemingia macrophylla","Wikispecies",0.988,2,TRUE
"Flemingia procumbens",1,0,0,2.64e+12,24.32120325,24.32120325,0,1,"Flemingia procumbens","Flemingia procumbens","Wikispecies",0.988,2,TRUE
"Flemingia strobilifera",1,16,1.42e+12,1.64e+13,9.32203948,9.32203948,0,2,"Flemingia strobilifera","Flemingia strobilifera","Wikispecies",0.988,2,TRUE
"Galactia canescens",1,0,0,6.85e+11,31.49694154,31.49694154,0,0,"Galactia canescens","Galactia canescens","Wikispecies",0.988,2,TRUE
"Galactia crassifolia",1,0,0,NA,NA,NA,0,0,"Galactia crassifolia","Galactia crassifolia","Wikispecies",0.988,2,TRUE
"Galactia dubia",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Galactia dubia","Galactia dubia","Wikispecies",0.988,2,TRUE
"Galactia jussiaeana",1,0,0,1.08e+13,-1.12852034,1.12852034,0,0,"Galactia jussiaeana","Galactia jussiaeana","Wikispecies",0.988,2,TRUE
"Galactia latisiliqua",1,0,0,1.42e+13,-12.57759108,12.57759108,0,0,"Galactia latisiliqua","Galactia latisiliqua","Wikispecies",0.988,2,TRUE
"Galactia megalophylla",1,0,0,7.69e+12,-25.73253015,25.73253015,0,0,"Galactia megalophylla","Galactia megalophylla","National Center for Biotechnology Information",0.988,2,TRUE
"Galactia neesii",1,0,0,NA,NA,NA,0,0,"Galactia neesii","Galactia neesii","Wikispecies",0.988,2,TRUE
"Galactia regularis",1,0,0,2.66e+12,37.77624067,37.77624067,0,0,"Galactia regularis","Galactia regularis","Wikispecies",0.988,2,TRUE
"Galactia rubra",1,1,2055545262,NA,NA,NA,0,0,"Galactia rubra","Galactia rubra","Wikispecies",0.988,2,TRUE
"Galactia spiciformis",1,0,0,2.69e+11,24.81274349,24.81274349,0,0,"Galactia spiciformis","Galactia spiciformis","Encyclopedia of Life",0.988,2,TRUE
"Galactia striata",1,1,613976683,3.7e+13,8.38727896,8.38727896,0,2,"Galactia striata","Galactia striata","Wikispecies",0.988,2,TRUE
"Galactia tenuiflora",1,0,0,1.62e+13,1.79704271,1.79704271,0,0,"Galactia tenuiflora","Galactia tenuiflora","Wikispecies",0.988,2,TRUE
"Galega officinalis",1,12,1.72e+13,1.62e+13,42.77776493,42.77776493,0,5,"Galega officinalis","Galega officinalis","Wikispecies",0.988,2,TRUE
"Galega orientalis",1,5,8.74e+12,4.92e+12,48.41342464,48.41342464,0,2,"Galega orientalis","Galega orientalis","Wikispecies",0.988,2,TRUE
"Gastrolobium bilobum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gastrolobium bilobum","Gastrolobium bilobum","Wikispecies",0.988,2,TRUE
"Gastrolobium crassifolium",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gastrolobium crassifolium","Gastrolobium crassifolium","Wikispecies",0.988,2,TRUE
"Gastrolobium parviflorum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,1,"Gastrolobium parviflorum","Gastrolobium parviflorum","Wikispecies",0.988,2,TRUE
"Gastrolobium spinosum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gastrolobium spinosum","Gastrolobium spinosum","Wikispecies",0.988,2,TRUE
"Gastrolobium trilobum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gastrolobium trilobum","Gastrolobium trilobum","Wikispecies",0.988,2,TRUE
"Gastrolobium velutinum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gastrolobium velutinum","Gastrolobium velutinum","Wikispecies",0.988,2,TRUE
"Gastrolobium villosum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gastrolobium villosum","Gastrolobium villosum","Wikispecies",0.988,2,TRUE
"Geissaspis cristata",1,0,0,5.66e+12,17.55157346,17.55157346,0,1,"Geissaspis cristata","Geissaspis cristata","Wikispecies",0.988,2,TRUE
"Genista anglica",1,0,0,2.92e+12,48.65681151,48.65681151,0,1,"Genista anglica","Genista anglica","Wikispecies",0.988,2,TRUE
"Genista canariensis",1,5,8.47e+12,7521101648,28.33813027,28.33813027,0,1,"Genista canariensis","Genista canariensis","Wikispecies",0.988,2,TRUE
"Genista cinerea",1,0,0,3.76e+12,36.15607191,36.15607191,0,1,"Genista cinerea","Genista cinerea","Wikispecies",0.988,2,TRUE
"Genista falcata",1,0,0,5.82e+11,40.28634342,40.28634342,0,0,"Genista falcata","Genista falcata","Wikispecies",0.988,2,TRUE
"Genista ferox",1,0,0,2.5e+12,34.32463041,34.32463041,0,1,"Genista ferox","Genista ferox","Wikispecies",0.988,2,TRUE
"Genista florida",1,0,0,1.52e+12,37.69307065,37.69307065,0,0,"Genista florida","Genista florida","Wikispecies",0.988,2,TRUE
"Genista germanica",1,2,1.11e+11,1.02e+13,51.61577304,51.61577304,0,1,"Genista germanica","Genista germanica","Wikispecies",0.988,2,TRUE
"Genista hispanica",1,1,2.31e+11,1.03e+12,43.80884147,43.80884147,0,1,"Genista hispanica","Genista hispanica","Wikispecies",0.988,2,TRUE
"Genista linifolia",1,4,5.09e+12,3.77e+12,36.51914693,36.51914693,0,1,"Genista linifolia","Genista linifolia","Wikispecies",0.988,2,TRUE
"Genista microcephala",1,0,0,4.09e+12,27.96501524,27.96501524,0,0,"Genista microcephala","Genista microcephala","Wikispecies",0.988,2,TRUE
"Genista monspessulana",1,12,1.66e+13,5.78e+12,39.32579831,39.32579831,0,6,"Genista monspessulana","Genista monspessulana","Wikispecies",0.988,2,TRUE
"Genista numidica",1,0,0,2.32e+12,28.16335451,28.16335451,0,0,"Genista numidica","Genista numidica","Wikispecies",0.988,2,TRUE
"Genista pilosa",1,0,0,3.21e+12,48.62612513,48.62612513,0,0,"Genista pilosa","Genista pilosa","Wikispecies",0.988,2,TRUE
"Genista radiata",1,0,0,1.55e+12,43.91005404,43.91005404,0,0,"Genista radiata","Genista radiata","Wikispecies",0.988,2,TRUE
"Genista sagittalis",1,2,5.43e+11,3.25e+12,45.82921258,45.82921258,0,1,"Genista sagittalis","Genista sagittalis","Wikispecies",0.988,2,TRUE
"Genista stenopetala",1,3,6.75e+11,7521101648,28.33813027,28.33813027,0,1,"Genista stenopetala","Genista stenopetala","Wikispecies",0.988,2,TRUE
"Genista tenera",1,0,0,825154485.7,32.76736726,32.76736726,0,0,"Genista tenera","Genista tenera","Wikispecies",0.988,2,TRUE
"Genista tinctoria",1,9,3.52e+13,1.99e+13,48.21388291,48.21388291,0,5,"Genista tinctoria","Genista tinctoria","Wikispecies",0.988,2,TRUE
"Genista tricuspidata",1,0,0,2.88e+12,29.03705996,29.03705996,0,0,"Genista tricuspidata","Genista tricuspidata","Wikispecies",0.988,2,TRUE
"Gilbertiodendron mayombense",0,0,0,5.55e+12,-2.02424125,2.02424125,0,0,"Gilbertiodendron mayombense","Gilbertiodendron mayombense","Wikispecies",0.988,2,TRUE
"Gleditsia amorphoides",0,3,3.33e+12,1.18e+13,-24.58551684,24.58551684,0,0,"Gleditsia amorphoides","Gleditsia amorphoides","Wikispecies",0.988,2,TRUE
"Gleditsia australis",0,1,2055545262,7.4e+11,21.55224752,21.55224752,0,1,"Gleditsia australis","Gleditsia australis","Wikispecies",0.988,2,TRUE
"Gleditsia fera",0,2,22906599721,4.61e+12,17.65185403,17.65185403,0,2,"Gleditsia fera","Gleditsia fera","Wikispecies",0.988,2,TRUE
"Gleditsia japonica",0,1,4.08e+11,2.52e+12,35.85329397,35.85329397,0,5,"Gleditsia japonica","Gleditsia japonica","Wikispecies",0.988,2,TRUE
"Gleditsia macracantha",0,5,1.77e+12,3.63e+12,27.36945678,27.36945678,0,0,"Gleditsia macracantha","Gleditsia macracantha","Encyclopedia of Life",0.988,2,TRUE
"Gleditsia triacanthos",0,25,2.91e+13,1.52e+13,41.07489977,41.07489977,0,7,"Gleditsia triacanthos","Gleditsia triacanthos","Wikispecies",0.988,2,TRUE
"Gliricidia sepium",1,46,1.92e+13,2.33e+12,10.25334026,10.25334026,0,7,"Gliricidia sepium","Gliricidia sepium","Wikispecies",0.988,2,TRUE
"Glycine canescens",1,0,0,7.62e+12,-25.55398159,25.55398159,0,1,"Glycine canescens","Glycine canescens","Wikispecies",0.988,2,TRUE
"Glycine clandestina",1,0,0,1.57e+13,-2.10967042,2.10967042,0,2,"Glycine clandestina","Glycine clandestina","Wikispecies",0.988,2,TRUE
"Glycine falcata",1,0,0,4.06e+12,-23.47957615,23.47957615,0,1,"Glycine falcata","Glycine falcata","Wikispecies",0.988,2,TRUE
"Glycine max",1,50,8.87e+13,1.06e+13,15.45352811,15.45352811,1,7,"Glycine max","Glycine max","Wikispecies",0.988,2,TRUE
"Glycine microphylla",1,0,0,2.83e+12,-34.37258831,34.37258831,0,0,"Glycine microphylla","Glycine microphylla","Wikispecies",0.988,2,TRUE
"Glycine tabacina",1,1,5.82e+11,8.44e+12,-3.16652588,3.16652588,0,0,"Glycine tabacina","Glycine tabacina","Wikispecies",0.988,2,TRUE
"Glycine tomentella",1,0,0,7.46e+12,4.65546391,4.65546391,0,1,"Glycine tomentella","Glycine tomentella","Wikispecies",0.988,2,TRUE
"Glycyrrhiza acanthocarpa",1,0,0,7.69e+12,-25.73253015,25.73253015,0,0,"Glycyrrhiza acanthocarpa","Glycyrrhiza acanthocarpa","Wikispecies",0.988,2,TRUE
"Glycyrrhiza echinata",1,0,0,1.41e+13,43.64428476,43.64428476,0,4,"Glycyrrhiza echinata","Glycyrrhiza echinata","Wikispecies",0.988,2,TRUE
"Glycyrrhiza glabra",1,9,1.54e+13,2.46e+13,39.48689989,39.48689989,0,9,"Glycyrrhiza glabra","Glycyrrhiza glabra","Wikispecies",0.988,2,TRUE
"Glycyrrhiza korshinskyi",1,0,0,2.04e+13,50.06606843,50.06606843,0,1,"Glycyrrhiza korshinskyi","Glycyrrhiza korshinskyi","National Center for Biotechnology Information",0.988,2,TRUE
"Glycyrrhiza lepidota",1,0,0,1.94e+13,45.75607157,45.75607157,0,0,"Glycyrrhiza lepidota","Glycyrrhiza lepidota","Wikispecies",0.988,2,TRUE
"Glycyrrhiza pallidiflora",1,0,0,5.16e+12,45.83855736,45.83855736,0,1,"Glycyrrhiza pallidiflora","Glycyrrhiza pallidiflora","Wikispecies",0.988,2,TRUE
"Glycyrrhiza uralensis",1,0,0,2.37e+13,45.63301501,45.63301501,0,3,"Glycyrrhiza uralensis","Glycyrrhiza uralensis","Wikispecies",0.988,2,TRUE
"Gompholobium confertum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gompholobium confertum","Gompholobium confertum","Wikispecies",0.988,2,TRUE
"Gompholobium grandiflorum",1,0,0,8.02e+11,-32.17021086,32.17021086,0,0,"Gompholobium grandiflorum","Gompholobium grandiflorum","Wikispecies",0.988,2,TRUE
"Gompholobium huegelii",1,0,0,2.83e+12,-34.37258831,34.37258831,0,1,"Gompholobium huegelii","Gompholobium huegelii","Wikispecies",0.988,2,TRUE
"Gompholobium knightianum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gompholobium knightianum","Gompholobium knightianum","Wikispecies",0.988,2,TRUE
"Gompholobium latifolium",1,0,0,2.76e+12,-26.80239184,26.80239184,0,0,"Gompholobium latifolium","Gompholobium latifolium","Wikispecies",0.988,2,TRUE
"Gompholobium marginatum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gompholobium marginatum","Gompholobium marginatum","Wikispecies",0.988,2,TRUE
"Gompholobium minus",1,0,0,8.02e+11,-32.17021086,32.17021086,0,0,"Gompholobium minus","Gompholobium minus","Wikispecies",0.988,2,TRUE
"Gompholobium pinnatum",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Gompholobium pinnatum","Gompholobium pinnatum","Wikispecies",0.988,2,TRUE
"Gompholobium polymorphum",1,0,0,2.33e+12,-24.14089892,24.14089892,0,0,"Gompholobium polymorphum","Gompholobium polymorphum","Wikispecies",0.988,2,TRUE
"Gompholobium scabrum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,1,"Gompholobium scabrum","Gompholobium scabrum","Wikispecies",0.988,2,TRUE
"Gompholobium subulatum",1,0,0,3.88e+12,-23.4204532,23.4204532,0,0,"Gompholobium subulatum","Gompholobium subulatum","Encyclopedia of Life",0.988,2,TRUE
"Gompholobium tomentosum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,1,"Gompholobium tomentosum","Gompholobium tomentosum","Wikispecies",0.988,2,TRUE
"Gompholobium venustum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Gompholobium venustum","Gompholobium venustum","Wikispecies",0.988,2,TRUE
"Gompholobium virgatum",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Gompholobium virgatum","Gompholobium virgatum","Wikispecies",0.988,2,TRUE
"Goniorrhachis marginata",0,0,0,5.6e+11,-12.4751082,12.4751082,0,0,"Goniorrhachis marginata","Goniorrhachis marginata","Wikispecies",0.988,2,TRUE
"Goodia lotifolia",1,1,1.15e+11,2.83e+12,-34.37660906,34.37660906,0,2,"Goodia lotifolia","Goodia lotifolia","Wikispecies",0.988,2,TRUE
"Gossweilerodendron balsamiferum",0,0,0,5.2e+12,0.33400637,0.33400637,0,2,"Gossweilerodendron balsamiferum","Gossweilerodendron balsamiferum","Freebase",0.988,2,TRUE
"Gueldenstaedtia stenophylla",1,0,0,4.13e+12,38.95789506,38.95789506,0,0,"Gueldenstaedtia stenophylla","Gueldenstaedtia stenophylla","National Center for Biotechnology Information",0.988,2,TRUE
"Gueldenstaedtia verna",1,0,0,1.52e+13,42.37155701,42.37155701,0,1,"Gueldenstaedtia verna","Gueldenstaedtia verna","Wikispecies",0.988,2,TRUE
"Guibourtia chodatiana",0,0,0,NA,NA,NA,0,0,"Guibourtia chodatiana","Guibourtia chodatiana","Wikispecies",0.988,2,TRUE
"Guibourtia coleosperma",0,0,0,6.09e+12,-11.73953808,11.73953808,0,4,"Guibourtia coleosperma","Guibourtia coleosperma","Wikispecies",0.988,2,TRUE
"Guibourtia conjugata",0,1,82436185963,4.6e+12,-20.81927969,20.81927969,0,0,"Guibourtia conjugata","Guibourtia conjugata","Wikispecies",0.988,2,TRUE
"Gymnocladus chinensis",0,0,0,1.83e+12,27.60649117,27.60649117,0,2,"Gymnocladus chinensis","Gymnocladus chinensis","Wikispecies",0.988,2,TRUE
"Gymnocladus dioica",0,9,1.33e+13,1.63e+13,54.12793836,54.12793836,0,4,"Gymnocladus dioica","Gymnocladus dioica","Encyclopedia of Life",0.988,2,TRUE
"Haematoxylum campechianum",0,31,2.04e+13,2.44e+12,19.29766848,19.29766848,0,5,"Haematoxylum campechianum","Haematoxylum campechianum","Wikispecies",0.988,2,TRUE
"Halimodendron halodendron",1,10,7.17e+12,1.86e+13,44.12523883,44.12523883,0,4,"Halimodendron halodendron","Halimodendron halodendron","Wikispecies",0.988,2,TRUE
"Hardenbergia comptoniana",1,2,1.32e+11,7.69e+12,-25.73253015,25.73253015,0,1,"Hardenbergia comptoniana","Hardenbergia comptoniana","Wikispecies",0.988,2,TRUE
"Hardenbergia violacea",1,1,2055545262,3.81e+12,-34.81740116,34.81740116,0,1,"Hardenbergia violacea","Hardenbergia violacea","Wikispecies",0.988,2,TRUE
"Harleyodendron unifoliolatum",0,0,0,NA,NA,NA,0,0,"Harleyodendron unifoliolatum","Harleyodendron unifoliolatum","Wikispecies",0.988,2,TRUE
"Harpalyce cubensis",1,0,0,1.1e+11,21.6201256,21.6201256,0,0,"Harpalyce cubensis","Harpalyce cubensis","Wikispecies",0.988,2,TRUE
"Harpalyce macrocarpa",1,0,0,1.1e+11,21.6201256,21.6201256,0,0,"Harpalyce macrocarpa","Harpalyce macrocarpa","Wikispecies",0.988,2,TRUE
"Havardia albicans",1,0,0,2.33e+12,20.43021132,20.43021132,0,1,"Havardia albicans","Havardia albicans","Wikispecies",0.988,2,TRUE
"Havardia mexicana",1,0,0,66275824795,19.13108596,19.13108596,0,0,"Havardia mexicana","Havardia mexicana","Wikispecies",0.988,2,TRUE
"Havardia pallens",1,0,0,9.88e+11,23.04533937,23.04533937,0,0,"Havardia pallens","Havardia pallens","Wikispecies",0.988,2,TRUE
"Hebestigma cubense",1,0,0,1.1e+11,21.6201256,21.6201256,0,0,"Hebestigma cubense","Hebestigma cubense","Wikispecies",0.988,2,TRUE
"Hedysarum aculeolatum",1,0,0,2.72e+12,28.73118401,28.73118401,1,0,"Hedysarum aculeolatum","Hedysarum aculeolatum","Wikispecies",0.988,2,TRUE
"Hedysarum alpinum",1,0,0,4.92e+13,46.02940052,46.02940052,0,4,"Hedysarum alpinum","Hedysarum alpinum","Wikispecies",0.988,2,TRUE
"Hedysarum boreale",1,0,0,1.62e+13,54.53496801,54.53496801,0,0,"Hedysarum boreale","Hedysarum boreale","Wikispecies",0.988,2,TRUE
"Hedysarum carnosum",1,0,0,2.88e+12,29.03705996,29.03705996,0,0,"Hedysarum carnosum","Hedysarum carnosum","Encyclopedia of Life",0.988,2,TRUE
"Hedysarum caucasicum",1,0,0,4.75e+12,48.62324659,48.62324659,0,2,"Hedysarum caucasicum","Hedysarum caucasicum","Wikispecies",0.988,2,TRUE
"Hedysarum coronarium",1,15,6.85e+12,3.37e+12,35.18906387,35.18906387,0,2,"Hedysarum coronarium","Hedysarum coronarium","Freebase",0.988,2,TRUE
"Hedysarum ferganense",1,0,0,1.09e+13,47.80214723,47.80214723,0,2,"Hedysarum ferganense","Hedysarum ferganense","Wikispecies",0.988,2,TRUE
"Hedysarum flexuosum",1,0,0,3.46e+12,34.66170169,34.66170169,0,0,"Hedysarum flexuosum","Hedysarum flexuosum","Wikispecies",0.988,2,TRUE
"Hedysarum fruticosum",1,0,0,4.13e+12,45.33768371,45.33768371,0,2,"Hedysarum fruticosum","Hedysarum fruticosum","Wikispecies",0.988,2,TRUE
"Hedysarum hedysaroides",1,0,0,3.42e+12,42.96058068,42.96058068,0,0,"Hedysarum hedysaroides","Hedysarum hedysaroides","Wikispecies",0.988,2,TRUE
"Hedysarum iomuticum",1,0,0,1.06e+12,39.80015229,39.80015229,0,2,"Hedysarum iomuticum","Hedysarum iomuticum","Encyclopedia of Life",0.988,2,TRUE
"Hedysarum naudinianum",1,0,0,2.32e+12,28.16335451,28.16335451,0,0,"Hedysarum naudinianum","Hedysarum naudinianum","Wikispecies",0.988,2,TRUE
"Hedysarum occidentale",1,0,0,1.52e+12,43.6514345,43.6514345,0,0,"Hedysarum occidentale","Hedysarum occidentale","Wikispecies",0.988,2,TRUE
"Hedysarum pallidum",1,0,0,2.88e+12,29.03705996,29.03705996,0,0,"Hedysarum pallidum","Hedysarum pallidum","Encyclopedia of Life",0.988,2,TRUE
